GeneSymbol	example_TCGA-BH-A18U-11A-23R-A12D-07
VENTXP7	0.0000
BPHL	326.4151
KCNN2	7.5472
DISC2	0.0000
DDX23	2059.4340
TRDMT1	189.6226
LLPH	406.1321
NUP85	494.8113
SERPINA10	2.8302
EGFL8	96.8538
CTR9	1703.7736
B3GAT2	9.1792
MORN2	183.0189
ABCC3	738.2075
EXTL3	1221.6981
BLOC1S3	174.0566
ENTPD1	1044.3396
LPIN2	1054.7170
SNORD93	0.0000
KRT5	36934.9057
PRELID1	1001.5896
OR8S1	0.4717
RAB36	313.2075
ALDH18A1	1549.0566
PCYT1B	49.0566
LCTL	0.0000
PEX11A	320.2830
IL1R2	12.7358
RAF1	2176.4151
HEATR5A	802.4670
ALDH1A1	2770.7547
SPATA2L	285.3774
ZIC4	11.7925
TTC9B	0.0000
GUCA2B	0.4717
ZCRB1	755.1887
DCDC2	1278.2925
DYTN	0.0000
PNMAL2	175.1604
LOC26102	1.8868
MICALL1	1195.7547
PDIK1L	279.7170
MYH3	66.5094
C17orf71	477.8302
UBE3B	1402.8302
ZNF232	168.8679
ZNF233	33.0189
CTDSP1	3230.1887
AXIN2	246.2264
PHF6	738.2075
TTTY16	0.0000
ZNF491	57.0755
C17orf101	333.9623
TFCP2	656.1321
LOC388387	3.3019
SNORD38B	0.0000
LYRM4	274.0566
ALDH1A3	3821.9104
ZBTB48	266.9811
WIPF3	31.6038
HIST1H3H	1.4151
ZNF282	461.3208
ZDHHC20	250.0000
LRWD1	135.8491
SNORD113-1	0.0000
TAF9B	757.0755
LRRC29	50.9434
SLIT3	3042.4528
ADCY1	2394.8113
ZMIZ2	1742.9245
CT47A9	0.0000
SEMA6B	231.6038
CRB2	67.9245
NEDD1	689.1509
RFPL1	0.0613
CRYAB	5286.3208
SGCA	2.3585
MCOLN2	23.1132
ADH4	184.9057
SGPP1	431.6038
ARHGDIB	4316.9811
MTP18	148.7406
HOXB4	101.8868
PTPN23	1112.2642
CDKN2AIP	530.1887
ACSM2A	3.7736
TTTY3B	0.0000
TBX21	20.2830
MRPL14	480.1887
USP38	799.0566
KCNH6	0.0000
DAGLB	368.8679
TMEM158	96.6981
WNT8B	0.9434
NRF1	446.2264
RPUSD2	132.5472
GPCPD1	1257.0755
OR13C5	0.0000
NRG2	66.5094
PRKCD	1138.2075
SFMBT2	209.9057
PRSS3	3.3019
YME1L1	3181.6038
FAM120B	1066.0377
FAM18A	29.2453
ARHGEF15	624.0566
DIRC1	0.0000
VTRNA1-1	0.0000
GJA10	0.0000
DHRS12	231.6038
SYT6	19.8113
WNT6	22.6415
CCDC28A	432.5472
OR52K2	0.0000
C19orf21	101.8868
PCYT2	396.2264
LPAR6	1055.6604
WWOX	343.8679
HYI	380.0519
RIPPLY2	0.4717
P2RY11	43.7547
SNORD42A	0.0000
TBK1	789.1509
SSBP3	678.3019
SLCO4C1	7.5472
PIK3C2B	1166.9811
AMBN	0.0000
TMEM126B	491.9811
FAM171B	439.6226
C9orf16	417.4528
C16orf52	379.7170
PCDHB3	81.1321
DNAJB2	1909.9057
LYSMD4	298.4245
HLF	1028.3019
TGFA	416.0377
AP1S3	107.5472
SHROOM4	465.0943
RHOB	5926.8868
CLIP4	990.0943
NPC1L1	7.5472
RBM44	8.0189
RXFP3	0.0000
LOC441204	22.1698
NCRNA00112	0.0000
DGCR9	5.1887
GK2	0.0000
TMED4	853.7736
STYX	511.3208
GNRH1	92.4528
FAM173A	43.8679
LRRC23	150.9434
PHKB	2121.2264
CDC25A	35.3774
DBI	2490.0943
GUSBL1	78.3019
KRT84	0.4717
HIST1H2AD	0.0000
CDC45	78.7736
KCTD4	8.0189
THSD1	240.0943
WHAMM	384.9057
ALG1L	9.2736
SCARNA15	0.0000
C1orf220	8.0189
TGM5	60.8491
PLA2G2C	0.0000
EIF3C	112.2123
C1R	9160.3774
SSTR3	0.4717
SNORD114-6	0.0000
PPIEL	75.9434
TLR5	481.6038
OLFM4	1550.4717
TUBA1A	9360.6274
C17orf85	674.0566
AKIRIN2	617.9245
SLC25A36	2151.8868
SESN2	304.2453
COL23A1	70.2830
FAM127A	1064.6226
FAM125A	380.1887
LOC100233209	19.3396
KALRN	693.3962
TMEM170B	259.4340
IL17RA	398.5849
CYBB	1087.7358
TSPY1	0.0000
SAMD9	458.0189
SNHG3	29.7170
SLC8A1	192.9245
PBOV1	0.0000
DKFZp761E198	452.3585
BCL2L2	1824.6179
DGCR6	601.8868
LPPR2	466.9811
PI4KAP2	151.4151
SNORA3	0.0000
PSMA3	878.3019
PGM2L1	341.0377
SLC12A8	262.8255
SGSM2	1952.8302
CYP4F3	3.7736
BNIP2	1198.1132
RHPN2	1155.6604
TFE3	1532.5472
TTN	159.4434
NUFIP1	230.6604
SLC35D1	654.2453
GZMH	23.5849
ZNF740	952.3585
JOSD2	64.1509
MPDZ	1749.0566
FGD5	963.6792
ZNF234	250.0000
ZNF576	238.6792
NCOA5	1202.3585
ZNF502	169.8113
FAM136B	0.0000
ACBD5	659.4340
SDF2L1	165.0943
LOC390858	0.0000
MYBBP1A	1515.8868
LOC728276	0.0000
ARRDC3	5101.8868
C10orf26	1879.2453
CCDC134	59.9057
UBE2L3	1450.9434
MRE11A	780.6604
TTC9	705.6604
TRIM35	472.6415
MATK	25.4717
DCUN1D5	298.1132
C1orf168	89.6226
ETF1	3981.1321
CASKIN1	16.1981
PSMB3	983.0189
UGT2B4	8.4906
WDR33	1437.7358
PTH2	0.0000
FLI1	638.6792
FAM183B	0.4717
MYF5	0.0000
SEMG2	0.0000
TBCC	374.5283
TSPYL5	1834.4340
NUDCD2	249.5283
BEND3	130.1887
TNFSF9	14.1509
HSPBP1	395.7547
BMP10	0.0000
INVS	212.7358
C1orf92	0.0000
UBE2MP1	66.5094
SLC15A3	285.3774
SAMD14	4.2453
CENPK	33.9623
ARPC5	3333.4906
SLC5A9	12.7358
LMX1B	1400.0000
FAM78B	25.0000
OPRD1	0.0000
C14orf73	1.8868
AATF	807.5472
CCDC111	248.7925
KIAA0125	16.9811
PRR5	312.7358
MFAP4	6052.8302
RARA	1372.6415
ST20	33.5849
C16orf82	0.0000
NLRP8	0.9434
ALG14	163.6792
SMPD4	1298.1132
INTS3	2178.3019
CRADD	130.6604
USP47	2491.0377
SH2D3A	281.1321
ZNF214	78.7736
LOC723809	2.3585
LOC100190939	400.9434
DOCK1	2858.9623
CR2	13.6792
SLC35F3	324.5283
STK25	1319.3396
NFS1	389.6226
NKX1-2	0.9434
C22orf23	115.5660
PGLYRP2	57.0755
SNORD10	0.4717
CD3E	169.3396
TM9SF2	4689.6226
SCARNA6	0.0000
RHOU	1348.1132
SMARCA4	2276.8868
PAX2	0.0000
ALKBH7	269.8113
DHFRL1	349.5283
CENPV	138.2075
HSPA4L	397.1698
ZNF223	112.7358
TOP2B	4683.4906
TPPP2	0.0000
RNF113B	0.0000
PZP	1.4151
ETS1	2956.6038
TSC22D3	2505.6604
AK3	1700.9434
RBM12B	417.4528
ZACN	1.7217
RFPL2	0.9434
PPP4R1	1832.5472
C11orf49	334.4340
OR4D2	0.0000
MUSTN1	65.0943
MAD2L2	250.0000
WSCD2	46.2264
CCDC107	460.2075
BAMBI	632.5472
SLC11A1	34.4340
FCHSD1	407.8774
FGF5	0.9434
AHDC1	1100.0000
FBXL14	737.7358
SULF2	2703.3019
RUNDC1	922.6415
C2orf88	296.6981
CTDP1	408.0189
LEPRE1	397.1698
H3F3C	512.7358
ARID3C	0.4717
MYO1H	5.1887
TPTE2P1	14.6226
PTPDC1	178.3019
MEGF10	197.1698
TTF2	338.2075
TMEM43	3976.8868
LOC285033	38.6509
GABRA5	0.0000
SNORD57	0.0000
MYO16	20.2830
RPL23AP64	5.1887
C7orf26	490.5660
ZYX	6534.9057
PHF17	1070.7547
TNIK	416.9811
RBM41	205.6604
HK1	1877.3585
FNTA	1294.8113
S100A12	7.0755
GJD3	70.4670
SPATA4	1.8868
VIT	287.7358
FAM105B	448.5849
C20orf195	5.1887
SNORD36A	0.0000
APAF1	576.8868
TMEM63B	767.9245
C11orf41	150.4717
CCL26	1.8868
NCEH1	523.1132
C1orf156	166.0377
SYCP3	0.0000
BCORL2	0.0000
C8orf39	8.9623
CCNB3	35.3774
OR2B6	1.8868
OSBPL5	794.8113
TBC1D16	587.7358
SAE1	1379.7170
SNRNP40	706.1321
MIER2	352.8302
OBFC1	814.6226
MME	7704.7170
WDTC1	2839.6226
RBMX2	402.3585
OR10H3	0.0000
PANK1	65.5660
SLC25A1	743.3962
NOTUM	0.4717
HES6	27.3585
B4GALT5	2270.2830
PRDX2	2276.4151
CSNK2B	1858.4906
NUDT8	58.0189
TMEM179B	724.0566
SMYD4	381.6038
C4orf14	631.6038
DEFB134	0.0000
PLIN1	5372.6415
SERTAD3	924.0566
DENND3	509.9057
C11orf34	1.4151
EFS	1386.7925
CTRL	7.5472
PCDHA8	15.7358
DLD	1498.1132
SCARNA16	0.0000
C17orf53	37.2642
LOC285419	8.4906
SERPIND1	4.7170
CALCA	0.0000
PPIC	729.7170
MRS2P2	2.8302
UBTF	2656.6038
NEUROD1	0.4717
C1orf63	398.1132
KRT39	2.3585
NAALAD2	67.9245
KISS1R	0.0000
RFX2	315.5660
GBP5	200.9434
LOC729467	0.4717
FBXL18	378.3019
MGC23284	18.8679
ANP32C	0.4717
LGALS14	0.0000
PLK3	1090.0943
UGT2A3	1.8868
DDX11	379.2453
MPND	265.5660
ZNF417	253.7736
APBB3	350.0000
SEC11A	2056.1321
TIMM44	450.0000
SGCG	25.0000
TP53RK	577.3585
ZMYM5	364.1509
MASTL	337.7358
CREB1	1379.7170
VTCN1	5650.4717
ZNF541	35.3774
CARHSP1	1149.2547
WDSUB1	223.5849
TMCO5A	0.0000
ICAM3	206.6038
CD274	43.8679
AADAC	3.3019
MAK16	522.7594
EVPLL	5.6604
IL1RL2	40.0943
TMEM38A	83.0189
RAVER1	864.6226
TRIM45	262.7358
WDR31	129.2453
VSTM2B	0.0000
SETD1B	985.8491
LOC100130148	3.3019
IL13	11.3208
ZFHX4	480.6604
ELOVL2	405.1887
GNL1	1286.7925
ORM1	3.7736
IMPAD1	2815.0943
MRPS16	1176.8868
ACRV1	0.4717
GRIPAP1	792.9245
CIDEB	417.0425
CCDC141	18.8679
KIAA0406	542.9245
VSX2	1.4151
NMT1	2460.3774
POLD3	534.4340
TM9SF3	6308.0189
TBC1D3P2	0.4717
GTPBP8	130.6604
TXNDC11	1125.4717
ZNF670	107.5425
PSTPIP2	616.9811
XCL1	7.5472
ZNF414	118.8679
ZBTB49	140.5660
ACBD3	1560.8491
LCK	99.0566
CCDC157	56.1557
TYW3	702.2877
LNP1	93.0425
LRRC58	1475.0000
SCARNA21	0.0000
PDGFRL	1166.5094
CAMK1	286.3349
CSNK1D	2999.0566
FUT3	50.4717
MPP7	1034.4340
OR10S1	0.0000
CRIP2	2679.7170
KIF6	15.0943
EVC	1089.8962
PWP2	599.0566
EHBP1L1	1272.1698
SERPINF1	4639.1509
TACR3	0.0000
ANKRD33	0.9434
KLC2	464.1509
FBXW8	479.7170
FOLR4	0.9434
KRTAP15-1	0.0000
PTPRZ1	330.1887
SLC36A1	233.4906
FAM25B	0.9434
USP13	832.0755
RNASE8	0.0000
SHROOM2	299.5283
PRPF39	743.8679
FKBP1B	50.9434
RPL34	8473.1132
GCNT4	164.1509
EFHC1	475.4717
ADPRH	475.0000
KRTAP5-1	2.3585
SIGLEC9	37.2642
VCX2	0.0000
MLH1	680.6604
BTBD11	228.3019
KCNS1	59.9057
CNTN3	50.0000
C10orf82	15.0943
CCL17	3.3019
PER4	0.0000
EPHB3	1691.0377
KIAA1407	284.4340
TIFAB	1.8868
APOO	152.8302
ST3GAL2	343.8679
FLJ10357	1845.2830
BDH1	384.4340
ZBTB8OS	114.1509
NPHS1	0.4717
PIGH	329.8962
PROK2	4.2453
GPAA1	1763.6792
ZNF268	537.7358
ITSN2	1215.5660
PARP9	1423.1745
GTF2IRD2P1	396.2264
ZNF498	503.3019
TEX13A	0.0000
BRP44L	438.6792
KRIT1	832.5472
CYCSP52	0.9434
SIAH2	795.7547
C4orf46	140.6085
NAT6	160.6179
CBX3	2558.9623
ZNF395	2986.3208
PLD3	3406.1321
CAMK2N2	6.6038
FAM3A	458.9623
TRPV6	268.3962
IQGAP1	10090.0943
ARHGAP12	1295.2830
SLN	0.0000
NRP1	2768.3962
FGF13	172.1698
C20orf197	9.4340
C6orf58	0.0000
KRT83	5.1887
PRSS22	158.0189
PAM	5041.0377
C1orf115	1668.8679
ZNF770	1155.3491
PMM2	634.7075
OR5B21	0.0000
PLSCR4	1392.9245
CDKL3	32.3302
WDR25	146.2264
TACC1	4481.6038
VSTM2A	0.9434
C20orf3	2755.1887
WISP1	27.8302
ADCK2	633.0189
SLC9A3	3.3019
LOC678655	336.4151
ABCA10	466.5094
ZNF805	287.2642
CAMSAP1L1	1675.0000
SCGB3A2	0.0000
SLC20A1	800.9434
ICOSLG	245.7547
PCLO	478.3019
POLA1	464.1509
C1orf186	13.6792
MTMR3	2054.2453
SFRS7	2611.3208
GPC5	2.8302
FNBP4	1606.6038
DARS	1576.8868
MPHOSPH8	1378.3019
BCL7C	517.9245
RBKS	87.2642
HIATL2	27.3585
AKR1CL1	0.0000
VPS36	1768.3962
PSEN1	1751.8868
SHQ1	407.0755
C13orf15	805.1887
MAP1LC3C	53.7736
ARHGAP9	115.0943
PEX2	959.9057
ELAVL4	1.8868
CHRNA10	8.9623
SIGLEC16	5.6604
NIPSNAP1	1062.7358
UGT1A5	0.0000
OR2T10	0.0000
FMO4	122.1698
ORAOV1	247.1698
GAL3ST2	0.0000
OR52A4	0.0000
SYNRG	1243.8679
PSG9	0.0000
SLC13A3	105.6604
ZFP36L2	5432.0755
ARSK	148.5849
KIF24	156.6038
ALDH7A1	2480.1887
RNASE9	0.0000
ACE	580.6604
C9orf23	283.9623
LETM2	30.1887
HYALP1	0.0000
TUBGCP4	315.5660
GCM2	0.0000
FAM181B	10.8491
ACER1	3.3019
GTF2H2B	101.8868
AGR2	2275.9434
LZTR1	900.9434
MGC34034	0.0000
YWHAQ	7334.9057
OR11G2	0.0000
CLUL1	66.9811
FLJ46321	0.0000
ADAT1	354.2453
UNG	787.2642
POU3F1	8.0189
C3orf17	1093.3962
OGN	2781.1321
NEK7	1796.2264
C3orf59	274.5283
POLR2J	496.2264
CLEC2D	399.5283
GPR108	1323.5849
C17orf76	43.8679
C4orf45	0.0000
NTF4	97.3113
NSA2	1599.5283
ATXN3L	0.0000
PPP1R13B	701.8868
OR10C1	0.0000
SKA2	436.7925
CBLN3	100.0000
NFIA	1761.3208
CLSTN2	525.9434
BRD9	677.3585
CSNK1G1	689.6226
OR5H15	0.0000
YTHDF3	2012.2642
PSMB11	0.0000
MREG	526.3821
RAB8A	1041.5519
MORN5	0.0000
C17orf82	2.8302
OR2A25	0.4717
CXCL16	1861.7925
KRT12	0.4717
SH3D19	3233.0189
DUSP22	953.7736
PRG1	0.0000
GATAD2B	1277.8302
RAB31	1444.3396
PRAC	0.0000
CAMKK1	211.7925
RSU1	1966.9811
NELL2	82.5472
RPE	627.9670
LOC652276	41.5094
PPP1R12B	7311.3208
CAMK1G	3.3019
RASSF7	264.6226
CCNY	1738.2075
SLC1A7	24.0566
GAPVD1	1418.3962
ALOX5	648.1132
BHLHE23	0.0000
CNN1	10793.8679
GPR119	0.0000
C9orf144	0.0000
MACC1	761.7925
C8orf76	237.3208
IFI35	364.6226
HIST1H4G	0.0000
CA12	4356.1321
FXC1	990.5660
C10orf47	142.4528
CECR6	31.1321
LOC728606	125.4717
MYOC	293.3962
CLN8	595.7547
PILRA	87.7358
CD1A	2.3585
OR6C70	0.0000
CHD8	2353.3019
PSPH	91.0377
RNF32	32.0755
PDCL3	349.0566
GYG2	1173.1132
SNORA59B	0.0000
SFMBT1	425.4717
CENPJ	230.1887
ATP1B1	5348.5094
RERGL	147.6415
C16orf53	755.5472
SLC37A2	164.6226
NAT15	1071.6981
FGL2	1156.6038
HMGCR	1097.1698
NPY	0.4717
CD96	118.8679
GORAB	219.8113
CLEC4D	1.4151
STX18	388.2075
DCAF15	408.0189
LRIG2	304.7170
NETO2	263.6792
LAMB4	1.8868
FZD9	18.3962
OR51F2	0.0000
KDM3B	3244.8113
ITM2B	12066.9811
TTC18	154.1651
ISOC2	342.9245
RHOJ	512.7358
EXOC3	1202.8302
CCRL1	179.2453
RDH12	1.4151
RDH5	329.3915
CKAP2	279.7170
TMEM184B	1422.3585
PPAT	328.7736
WIZ	1073.1132
KIAA1211	16.5094
RCOR2	21.2264
FBXO4	225.4717
C6	29.2453
OR3A3	0.0000
SYT16	0.9434
ATP2B1	1567.4528
PABPN1	2185.7594
LILRA1	8.0189
ATF2	587.2642
ZNF827	390.5660
MKNK1	559.4340
KCNMB3	83.4906
S100A13	1542.4528
C17orf77	2.3585
PLSCR1	1037.2642
KLK15	0.0000
TRIM6	267.4528
SECISBP2	1030.1887
PIGM	556.6038
ZNF140	518.3962
CPEB3	241.5094
C14orf115	0.0000
TRIM41	538.4009
EPHX1	3158.0189
MOCS2	723.5849
RPS3A	6330.1887
CSAG1	0.4717
HSPA2	624.0566
FAM89B	727.3585
KIAA0831	764.6226
GPR128	0.0000
MYCBPAP	16.0377
VEZT	1317.9245
GOLGA7	1059.4340
SNORA24	0.0000
GOT1	609.9057
KCND1	69.3396
MYL3	3.3019
CD200R1	47.1698
SRRM1	2273.5849
POC1B	389.6226
CDC42BPG	890.5660
COPS8	903.2500
EZR	5647.6415
CNGA2	0.0000
FBXL6	205.6038
SNORD121B	0.0000
LOC100272216	42.0943
LOC723972	7.0755
LY6G6D	0.9434
CCDC126	272.1698
SUMO3	2192.4528
LSM12	773.5849
C3orf23	360.3774
LOC84856	67.9245
DCN	52301.4151
UTP6	733.4906
FHL2	3097.1698
ADRM1	994.3396
ROCK2	1925.9434
LOC285740	0.0000
LOC494141	0.0000
KRT73	0.0000
GMEB2	520.2830
TRPV5	4.2453
RNF4	1241.5094
CCDC6	2996.2264
H19	1447.6415
ENTPD7	318.0802
INTS2	368.3962
SLC39A14	1676.8868
SAA2	2827.3585
USP30	486.3208
PHF20L1	1234.4340
SFRS18	2998.1132
ADRA2C	48.1132
SPHK2	189.1509
RPS2P32	4.7170
CRX	0.0000
DTX3L	1543.3349
DNAJB8	0.0000
CWC22	826.4151
RAB3D	799.5283
GPR85	34.9057
NLGN1	39.1509
C6orf127	0.0000
FOXD1	33.9623
MGP	161160.3774
BYSL	365.5660
CNIH3	43.8679
CDC25B	791.5094
LOC415056	0.4717
SNORA2B	0.0000
GMCL1	308.9623
UPP2	0.9434
LOC221122	0.0000
CPSF4L	0.4717
MANBA	671.2264
MUC15	904.7170
ZNF92	464.1509
ABCA3	1264.1509
GDF11	99.4764
EPN3	258.4906
FAM3D	158.0189
C19orf53	808.9623
FGF17	3.3019
PRAMEF11	0.0000
POLB	359.4340
SNORA8	330.2358
SOST	0.0000
KCNE4	110.8491
DRAM2	986.3208
ADCY5	302.8302
SFXN4	277.8302
FANCA	121.7689
HTR2A	73.5849
DAZAP2	6857.5472
TRAPPC2	316.5094
LOC100216001	0.0000
KRBA2	91.5094
LOC339788	0.0000
KRT8	12220.8821
SNORD18A	0.0000
DGKB	5.1887
CHRNA9	0.0000
KRT10	232.5472
ATAD2	972.6415
VCX	0.0000
C3orf34	55.1887
CLIP1	2839.1509
PRDX5	1707.0755
FUK	415.5660
KLB	265.0943
SLC25A11	765.5660
AGRN	3866.0377
EPM2AIP1	1563.2075
CLVS2	3.3019
LRIT3	8.4906
SLC23A1	7.5472
INTS6	882.5472
TRIM33	1608.4906
C11orf83	125.9434
LRRC31	11.7925
GJD2	0.0000
CDKL4	0.9434
?	0.0000
ADORA3	122.6415
ACTN2	23.5849
HBII-52-45	0.0000
VSTM1	1.4151
MRPS6	522.0283
VPS54	1058.0189
STX12	1830.6604
F7	17.9245
CREBBP	3256.6038
B3GNT5	836.7925
C6orf182	123.1132
SIX6	0.0000
MAN2A1	871.2264
FAM27B	0.0000
C9orf6	442.4528
PITX1	57.5472
LACTB	232.0755
PPP3CB	1456.1321
BOLL	0.0000
ZBTB43	493.8632
ATP13A4	219.3396
GUCY1B2	0.0000
GNA12	1385.3774
PCDP1	5.1887
C9orf125	84.9057
WLS	2889.1509
RNF207	195.2830
CG030	41.0377
CSRP1	26796.6981
OTC	0.0000
ATAD3B	192.9245
CDK2	880.6604
CALR	11240.5660
OLIG1	10.8491
P2RY13	267.9245
AHCTF1	1597.1698
FAM72A	15.5660
ANKRD40	1601.8868
CTHRC1	478.7736
CRYBB3	0.0000
OR8B12	0.0000
MLL5	2824.0566
POLI	779.2453
LOC284440	131.6038
SCN8A	59.9057
FAM66C	28.7736
GPR37	70.7547
HAX1	1381.6038
ASAH2	3.3019
PLAA	904.7170
SNORD116-29	0.0000
TTL	539.1509
KHNYN	2429.0519
ARPC2	3411.7925
ACTC1	0.9434
ARHGEF2	2117.4528
BMI1	1389.5660
FAM55A	0.0000
TAS2R46	1.8868
SDF2	684.9057
ZNF828	780.1887
SPRED2	1257.0755
PPIF	966.5094
LRRC52	0.4717
S100A1	1632.5472
PTGER1	0.0000
GJB2	29.2453
C4orf11	0.0000
IFT27	394.3396
RNF20	1423.5849
ZFAT	245.7547
AVEN	103.3019
OR11A1	0.0000
KLF4	3627.8302
CHCHD5	180.6604
ZC3HAV1L	53.7736
HTR1F	6.1321
HEPN1	63.1981
C6orf195	5.6604
HPS5	1043.8679
RPS4X	39672.6415
ANO7	7.0755
OR4L1	0.0000
C22orf40	114.1509
OXGR1	133.4906
PRR5-ARHGAP8	48.1226
EFHB	0.4717
PDILT	0.0000
WNT9B	9.9057
DICER1	2266.5094
LAGE3	179.2453
CCDC113	280.1887
MAPT	1520.2830
RAB42	35.3774
OR51F1	0.0000
SLC26A2	2050.0000
MPHOSPH9	124.5283
ZNF132	109.9057
RBM16	1781.2453
SNORA70	0.0000
C17orf55	20.2830
HHATL	17.9245
TNFRSF8	35.8491
ZSCAN1	6.6038
ABT1	606.6038
FLJ30679	0.0000
METTL7A	3308.0189
OR1L4	0.0000
CXCR3	24.0566
TDH	0.0000
NAPSB	126.8868
KCNV2	2.8302
DPH3B	22.1698
PRIM2	153.3019
CEACAM5	13.6792
NDUFB3	386.7925
TRAT1	15.5660
VNN3	1.4151
PHYHIP	153.3019
DEFB127	0.0000
LOC390595	11.3208
SEC14L3	0.0000
CHRM2	0.0000
CXorf1	0.0000
BLMH	460.3774
ACTR3C	42.4528
FGF9	23.1132
ACBD6	365.0943
CLDN11	766.0377
CASQ2	65.5660
GPX7	258.9623
C6orf163	15.0943
ZNF85	124.0566
SNORD114-1	0.0000
RBPJL	0.0000
GOLIM4	840.5660
SASH3	241.9811
LRRC24	1.6462
TTC30B	253.7736
C9orf96	15.0943
EMILIN3	70.3585
IFNAR1	1942.4528
ZNF521	1043.3962
PHF1	1538.6792
GRAMD1B	11.3208
CYP39A1	237.7358
NPEPPS	1983.9623
ZP2	10.8491
TRMT61A	289.1509
ZAP70	63.2075
NCAN	460.3774
HEBP1	1049.5283
FAM118B	187.2642
PLA2G4E	0.0000
LOC407835	40.5660
FAM96A	370.2830
LONRF3	90.5660
RWDD3	251.7877
NLRP2	286.7925
TMEM109	2704.7170
CADM4	956.6038
FAM184A	205.6604
HERC3	857.5472
HMBS	239.1509
MCL1	14500.9434
LYZL1	0.4717
ADAL	213.2075
RNF165	90.0943
GPR84	28.3019
FAM18B2	217.0000
NQO2	357.5472
MED10	320.7547
GLRX3	546.2264
OR2AK2	0.0000
NMNAT3	236.3208
RANBP17	54.7170
LYZL2	0.0000
SLITRK5	116.5094
CTAGE6	31.1321
PEX10	309.0755
HIF3A	243.3962
ETNK1	1716.0377
RUVBL1	716.2972
ATP6V1B2	1724.0566
ITGA11	382.0755
ANKRD30B	62.7358
MRPL3	1334.9057
IL18	63.2075
GPR161	158.0189
C15orf61	71.6981
ABCA17P	3.3019
PRAF2	292.6557
CNR1	63.6792
KDELC2	1123.1132
WDR52	420.7547
CNIH4	570.2830
KCNB2	4.7170
GABARAPL2	1736.3208
CCDC60	0.0000
USP27X	120.7547
SEMA4A	834.9057
HSPB7	961.7925
TM7SF2	237.7358
STX1A	58.0189
FOXD4L6	0.4717
YIPF6	340.5660
EIF3L	11058.9623
FGF2	1240.1321
PRF1	112.2642
ZNF543	163.2075
SRM	615.5660
OR52B4	0.0000
PCDHGA5	66.5094
HTRA1	4094.3396
LOC220429	9.4340
ALPI	0.0000
IGSF5	9.4340
C6orf217	18.3962
P2RY2	100.9434
CNDP2	2862.2642
PRMT8	0.0000
KIAA1586	163.6792
TEX10	436.3208
GJD4	0.9434
MRPL24	770.2830
USF1	650.9434
RETSAT	2853.7736
C15orf54	1.8868
FAM176B	125.8585
TADA2A	226.8868
NLRC5	729.7170
HIST1H2BK	659.9057
FUNDC2P2	8.0189
KCNAB1	163.2075
CD83	575.9434
ORC3L	685.3774
HIST1H2AL	1.8868
ACCN5	0.0000
FAM163B	0.0000
PQBP1	902.8302
CMAH	392.9245
SUV39H1	224.5283
SNORA66	0.0000
CACNG5	0.0000
TRAF1	278.3019
BCS1L	249.3726
PLB1	85.8491
HSF5	0.9434
APOH	0.0000
RCOR3	1182.0755
RANGAP1	1827.3585
C14orf106	639.1509
HDLBP	11465.5660
ZNF691	188.6792
IGLL1	0.0000
KRT74	0.4717
KNG1	0.0000
C11orf58	3237.2642
MATN3	87.2642
OR4S1	0.0000
ZNF589	271.6981
PATE4	0.4717
FXYD7	1.4151
PABPC1P2	0.0000
SNORA38	0.0000
NUPL2	376.8868
LRIG1	5965.5519
C9orf172	1.4151
PCBP3	37.2642
KIAA0649	598.5849
PIN4	196.2264
NR1D1	271.8585
SLC2A1	1429.7170
AKIRIN1	1820.7547
TMEM104	394.8113
MYBPC2	2.8302
FSIP1	39.1509
MXD3	99.8255
ZNF793	179.2453
CHRNB3	0.0000
PCTP	517.9245
NPTX1	91.9811
SFTPC	0.0000
POP4	386.7925
CSNK2A1	1274.0566
FASN	7148.1132
C16orf89	804.7170
SYP	29.2453
GIMAP1	128.7736
BHLHE41	1747.1698
AGAP6	127.3585
ATXN7L3	1218.3962
PIF1	14.6226
GLIS2	496.2264
CRTAM	12.7358
DAXX	1409.9057
DPP9	875.0000
CYB561D1	433.0189
ARL13B	358.0189
COQ9	628.3019
KCTD2	1122.1698
FGFBP2	20.2830
SNHG8	593.3962
MCM10	48.5849
SERPINB5	2172.6415
ZNF124	67.4528
RAB27A	760.8491
NEK1	504.7170
ABHD1	20.2830
RNMT	1278.3019
SNURF	72.2075
DEFB119	0.0000
MAP2K2	1155.6604
CDCA4	213.2075
C8orf51	40.0943
ANXA7	2898.1132
OR52K1	0.0000
LRRC16A	879.2453
HTRA2	445.6981
CABLES2	259.9057
ATP5D	379.7170
C12orf23	1399.5283
UBE2G2	1858.9623
ABCB11	0.4717
PNLIPRP3	0.4717
RIC8B	453.7736
CCDC135	0.9434
C14orf166B	0.4717
MMP7	3180.6604
ABHD11	480.6604
GIT1	1281.6038
CRYM	22.1698
ELK3	734.9057
ZNF846	133.4906
BTK	119.8113
RPL36	6382.5472
DYX1C1	76.8868
DNAH3	0.9434
LENG9	84.8019
PTTG2	0.0000
RBM11	59.9057
CREB3L4	1186.7925
ZNF398	426.8868
COL1A1	11594.3396
RCOR1	1117.9245
TARSL2	285.3774
TXNRD2	380.1887
MORC1	0.9434
VAMP3	2760.3774
UBXN7	607.0755
CSRP2	507.5472
ACTR1B	1459.4340
RNASE10	0.9434
FLJ39582	67.9717
MMP26	0.0000
PDCL	528.3019
PPAPDC1B	642.4528
SDCBP	3596.2264
SAMD4B	1870.7547
